web-scraper-start-url	playerlink	playerlink-href
http://m.yankees.mlb.com/mia/roster/40-man/	Tomas Telis	http://m.yankees.mlb.com/player/542513/tomas-telis
http://m.yankees.mlb.com/mia/roster/40-man/	Garrett Cooper	http://m.yankees.mlb.com/player/643265/garrett-cooper
web-scraper-start-url	playerlink	playerlink-href
http://m.yankees.mlb.com/nym/roster/40-man/	Jeurys Familia	http://m.yankees.mlb.com/player/544727/jeurys-familia
http://m.yankees.mlb.com/nym/roster/40-man/	Chris Flexen	http://m.yankees.mlb.com/player/623167/chris-flexen
http://m.yankees.mlb.com/nym/roster/40-man/	Jacob Rhame	http://m.yankees.mlb.com/player/642008/jacob-rhame
http://m.yankees.mlb.com/nym/roster/40-man/	Matt Harvey	http://m.yankees.mlb.com/player/518774/matt-harvey
http://m.yankees.mlb.com/nym/roster/40-man/	Juan Lagares	http://m.yankees.mlb.com/player/501571/juan-lagares
http://m.yankees.mlb.com/nym/roster/40-man/	Gerson Bautista	http://m.yankees.mlb.com/player/639373/gerson-bautista
http://m.yankees.mlb.com/nym/roster/40-man/	Dominic Smith	http://m.yankees.mlb.com/player/642086/dominic-smith
http://m.yankees.mlb.com/nym/roster/40-man/	Rafael Montero	http://m.yankees.mlb.com/player/606160/rafael-montero
http://m.yankees.mlb.com/nym/roster/40-man/	Wilmer Flores	http://m.yankees.mlb.com/player/527038/wilmer-flores
http://m.yankees.mlb.com/nym/roster/40-man/	T.J. Rivera	http://m.yankees.mlb.com/player/608061/tj-rivera
http://m.yankees.mlb.com/nym/roster/40-man/	Tyler Bashlor	http://m.yankees.mlb.com/player/641341/tyler-bashlor
http://m.yankees.mlb.com/nym/roster/40-man/	Brandon Nimmo	http://m.yankees.mlb.com/player/607043/brandon-nimmo
http://m.yankees.mlb.com/nym/roster/40-man/	Jamie Callahan	http://m.yankees.mlb.com/player/621094/jamie-callahan
http://m.yankees.mlb.com/nym/roster/40-man/	Steven Matz	http://m.yankees.mlb.com/player/571927/steven-matz
http://m.yankees.mlb.com/nym/roster/40-man/	Seth Lugo	http://m.yankees.mlb.com/player/607625/seth-lugo
http://m.yankees.mlb.com/nym/roster/40-man/	Corey Oswalt	http://m.yankees.mlb.com/player/621261/corey-oswalt
http://m.yankees.mlb.com/nym/roster/40-man/	Chasen Bradford	http://m.yankees.mlb.com/player/607473/chasen-bradford
http://m.yankees.mlb.com/nym/roster/40-man/	Robert Gsellman	http://m.yankees.mlb.com/player/607229/robert-gsellman
http://m.yankees.mlb.com/nym/roster/40-man/	Jerry Blevins	http://m.yankees.mlb.com/player/460283/jerry-blevins
http://m.yankees.mlb.com/nym/roster/40-man/	Tomas Nido	http://m.yankees.mlb.com/player/621512/tomas-nido
http://m.yankees.mlb.com/nym/roster/40-man/	Luis Guillorme	http://m.yankees.mlb.com/player/641645/luis-guillorme
http://m.yankees.mlb.com/nym/roster/40-man/	Yoenis Cespedes	http://m.yankees.mlb.com/player/493316/yoenis-cespedes
http://m.yankees.mlb.com/nym/roster/40-man/	David Wright	http://m.yankees.mlb.com/player/431151/david-wright
http://m.yankees.mlb.com/nym/roster/40-man/	Hansel Robles	http://m.yankees.mlb.com/player/570663/hansel-robles
http://m.yankees.mlb.com/nym/roster/40-man/	Noah Syndergaard	http://m.yankees.mlb.com/player/592789/noah-syndergaard
http://m.yankees.mlb.com/nym/roster/40-man/	Zack Wheeler	http://m.yankees.mlb.com/player/554430/zack-wheeler
http://m.yankees.mlb.com/nym/roster/40-man/	Kevin McGowan	http://m.yankees.mlb.com/player/641850/kevin-mcgowan
http://m.yankees.mlb.com/nym/roster/40-man/	Amed Rosario	http://m.yankees.mlb.com/player/642708/amed-rosario
http://m.yankees.mlb.com/nym/roster/40-man/	Marcos Molina	http://m.yankees.mlb.com/player/622506/marcos-molina
http://m.yankees.mlb.com/nym/roster/40-man/	Jacob deGrom	http://m.yankees.mlb.com/player/594798/jacob-degrom
http://m.yankees.mlb.com/nym/roster/40-man/	Paul Sewald	http://m.yankees.mlb.com/player/623149/paul-sewald
http://m.yankees.mlb.com/nym/roster/40-man/	Kevin Plawecki	http://m.yankees.mlb.com/player/608700/kevin-plawecki
http://m.yankees.mlb.com/nym/roster/40-man/	Gavin Cecchini	http://m.yankees.mlb.com/player/608325/gavin-cecchini
http://m.yankees.mlb.com/nym/roster/40-man/	Josh Smoker	http://m.yankees.mlb.com/player/519294/josh-smoker
http://m.yankees.mlb.com/nym/roster/40-man/	Travis d'Arnaud	http://m.yankees.mlb.com/player/518595/travis-darnaud
http://m.yankees.mlb.com/nym/roster/40-man/	Asdrubal Cabrera	http://m.yankees.mlb.com/player/452678/asdrubal-cabrera
http://m.yankees.mlb.com/nym/roster/40-man/	AJ Ramos	http://m.yankees.mlb.com/player/573109/aj-ramos
http://m.yankees.mlb.com/nym/roster/40-man/	Michael Conforto	http://m.yankees.mlb.com/player/624424/michael-conforto
http://m.yankees.mlb.com/nym/roster/40-man/	Matt Reynolds	http://m.yankees.mlb.com/player/608703/matt-reynolds
web-scraper-start-url	playerlink	playerlink-href
http://m.yankees.mlb.com/atl/roster/40-man/	Ozzie Albies	http://m.yankees.mlb.com/player/645277/ozzie-albies
http://m.yankees.mlb.com/atl/roster/40-man/	Jose Ramirez	http://m.yankees.mlb.com/player/542432/jose-ramirez
http://m.yankees.mlb.com/atl/roster/40-man/	Jacob Lindgren	http://m.yankees.mlb.com/player/605338/jacob-lindgren
http://m.yankees.mlb.com/atl/roster/40-man/	Josh Ravin	http://m.yankees.mlb.com/player/502051/josh-ravin
http://m.yankees.mlb.com/atl/roster/40-man/	Danny Santana	http://m.yankees.mlb.com/player/542454/danny-santana
http://m.yankees.mlb.com/atl/roster/40-man/	Ricardo Sanchez	http://m.yankees.mlb.com/player/645307/ricardo-sanchez
http://m.yankees.mlb.com/atl/roster/40-man/	Max Fried	http://m.yankees.mlb.com/player/608331/max-fried
http://m.yankees.mlb.com/atl/roster/40-man/	Freddie Freeman	http://m.yankees.mlb.com/player/518692/freddie-freeman
http://m.yankees.mlb.com/atl/roster/40-man/	Rio Ruiz	http://m.yankees.mlb.com/player/547004/rio-ruiz
http://m.yankees.mlb.com/atl/roster/40-man/	Arodys Vizcaino	http://m.yankees.mlb.com/player/527055/arodys-vizcaino
http://m.yankees.mlb.com/atl/roster/40-man/	Sean Newcomb	http://m.yankees.mlb.com/player/656794/sean-newcomb
http://m.yankees.mlb.com/atl/roster/40-man/	Luiz Gohara	http://m.yankees.mlb.com/player/627894/luiz-gohara
http://m.yankees.mlb.com/atl/roster/40-man/	Kurt Suzuki	http://m.yankees.mlb.com/player/435559/kurt-suzuki
http://m.yankees.mlb.com/atl/roster/40-man/	Rex Brothers	http://m.yankees.mlb.com/player/571521/rex-brothers
http://m.yankees.mlb.com/atl/roster/40-man/	Adam McCreery	http://m.yankees.mlb.com/player/607030/adam-mccreery
http://m.yankees.mlb.com/atl/roster/40-man/	Akeel Morris	http://m.yankees.mlb.com/player/592570/akeel-morris
http://m.yankees.mlb.com/atl/roster/40-man/	Aaron Blair	http://m.yankees.mlb.com/player/594760/aaron-blair
http://m.yankees.mlb.com/atl/roster/40-man/	Luke Jackson	http://m.yankees.mlb.com/player/592426/luke-jackson
http://m.yankees.mlb.com/atl/roster/40-man/	Jace Peterson	http://m.yankees.mlb.com/player/607054/jace-peterson
http://m.yankees.mlb.com/atl/roster/40-man/	Sam Freeman	http://m.yankees.mlb.com/player/518693/sam-freeman
http://m.yankees.mlb.com/atl/roster/40-man/	Johan Camargo	http://m.yankees.mlb.com/player/622666/johan-camargo
http://m.yankees.mlb.com/atl/roster/40-man/	Mauricio Cabrera	http://m.yankees.mlb.com/player/606291/mauricio-cabrera
http://m.yankees.mlb.com/atl/roster/40-man/	Grant Dayton	http://m.yankees.mlb.com/player/594795/grant-dayton
http://m.yankees.mlb.com/atl/roster/40-man/	Tyler Flowers	http://m.yankees.mlb.com/player/452095/tyler-flowers
http://m.yankees.mlb.com/atl/roster/40-man/	Matt Adams	http://m.yankees.mlb.com/player/571431/matt-adams
http://m.yankees.mlb.com/atl/roster/40-man/	Nick Markakis	http://m.yankees.mlb.com/player/455976/nick-markakis
http://m.yankees.mlb.com/atl/roster/40-man/	Jim Johnson	http://m.yankees.mlb.com/player/462382/jim-johnson
http://m.yankees.mlb.com/atl/roster/40-man/	A.J. Minter	http://m.yankees.mlb.com/player/621345/aj-minter
http://m.yankees.mlb.com/atl/roster/40-man/	Mike Foltynewicz	http://m.yankees.mlb.com/player/592314/mike-foltynewicz
http://m.yankees.mlb.com/atl/roster/40-man/	Matt Wisler	http://m.yankees.mlb.com/player/605538/matt-wisler
http://m.yankees.mlb.com/atl/roster/40-man/	Matt Kemp	http://m.yankees.mlb.com/player/461314/matt-kemp
http://m.yankees.mlb.com/atl/roster/40-man/	Lucas Sims	http://m.yankees.mlb.com/player/608371/lucas-sims
http://m.yankees.mlb.com/atl/roster/40-man/	Adonis Garcia	http://m.yankees.mlb.com/player/611177/adonis-garcia
http://m.yankees.mlb.com/atl/roster/40-man/	Jesse Biddle	http://m.yankees.mlb.com/player/592145/jesse-biddle
http://m.yankees.mlb.com/atl/roster/40-man/	Dansby Swanson	http://m.yankees.mlb.com/player/621020/dansby-swanson
http://m.yankees.mlb.com/atl/roster/40-man/	Dan Winkler	http://m.yankees.mlb.com/player/595465/dan-winkler
http://m.yankees.mlb.com/atl/roster/40-man/	Jason Hursh	http://m.yankees.mlb.com/player/592422/jason-hursh
http://m.yankees.mlb.com/atl/roster/40-man/	Ender Inciarte	http://m.yankees.mlb.com/player/542255/ender-inciarte
http://m.yankees.mlb.com/atl/roster/40-man/	Julio Teheran	http://m.yankees.mlb.com/player/527054/julio-teheran
http://m.yankees.mlb.com/atl/roster/40-man/	Lane Adams	http://m.yankees.mlb.com/player/572669/lane-adams
web-scraper-start-url	playerlink	playerlink-href
http://m.yankees.mlb.com/stl/roster/40-man/	Sandy Alcantara	http://m.yankees.mlb.com/player/645261/sandy-alcantara
http://m.yankees.mlb.com/stl/roster/40-man/	Matt Bowman	http://m.yankees.mlb.com/player/621199/matt-bowman
http://m.yankees.mlb.com/stl/roster/40-man/	Carlos Martinez	http://m.yankees.mlb.com/player/593372/carlos-martinez
http://m.yankees.mlb.com/stl/roster/40-man/	Jose Martinez	http://m.yankees.mlb.com/player/500874/jose-martinez
http://m.yankees.mlb.com/stl/roster/40-man/	Adam Wainwright	http://m.yankees.mlb.com/player/425794/adam-wainwright
http://m.yankees.mlb.com/stl/roster/40-man/	John Gant	http://m.yankees.mlb.com/player/607231/john-gant
http://m.yankees.mlb.com/stl/roster/40-man/	Greg Garcia	http://m.yankees.mlb.com/player/594824/greg-garcia
http://m.yankees.mlb.com/stl/roster/40-man/	Brett Cecil	http://m.yankees.mlb.com/player/446399/brett-cecil
http://m.yankees.mlb.com/stl/roster/40-man/	Matt Carpenter	http://m.yankees.mlb.com/player/572761/matt-carpenter
http://m.yankees.mlb.com/stl/roster/40-man/	Josh Lucas	http://m.yankees.mlb.com/player/572998/josh-lucas
http://m.yankees.mlb.com/stl/roster/40-man/	Luke Weaver	http://m.yankees.mlb.com/player/596133/luke-weaver
http://m.yankees.mlb.com/stl/roster/40-man/	Aledmys Diaz	http://m.yankees.mlb.com/player/649557/aledmys-diaz
http://m.yankees.mlb.com/stl/roster/40-man/	Austin Gomber	http://m.yankees.mlb.com/player/596295/austin-gomber
http://m.yankees.mlb.com/stl/roster/40-man/	Dexter Fowler	http://m.yankees.mlb.com/player/451594/dexter-fowler
http://m.yankees.mlb.com/stl/roster/40-man/	Stephen Piscotty	http://m.yankees.mlb.com/player/572039/stephen-piscotty
http://m.yankees.mlb.com/stl/roster/40-man/	Jedd Gyorko	http://m.yankees.mlb.com/player/576397/jedd-gyorko
http://m.yankees.mlb.com/stl/roster/40-man/	Carson Kelly	http://m.yankees.mlb.com/player/608348/carson-kelly
http://m.yankees.mlb.com/stl/roster/40-man/	Ryan Sherriff	http://m.yankees.mlb.com/player/595411/ryan-sherriff
http://m.yankees.mlb.com/stl/roster/40-man/	Yadier Molina	http://m.yankees.mlb.com/player/425877/yadier-molina
http://m.yankees.mlb.com/stl/roster/40-man/	Tommy Pham	http://m.yankees.mlb.com/player/502054/tommy-pham
http://m.yankees.mlb.com/stl/roster/40-man/	Randal Grichuk	http://m.yankees.mlb.com/player/545341/randal-grichuk
http://m.yankees.mlb.com/stl/roster/40-man/	Oscar Mercado	http://m.yankees.mlb.com/player/640458/oscar-mercado
http://m.yankees.mlb.com/stl/roster/40-man/	Paul DeJong	http://m.yankees.mlb.com/player/657557/paul-dejong
http://m.yankees.mlb.com/stl/roster/40-man/	Rowan Wick	http://m.yankees.mlb.com/player/592858/rowan-wick
http://m.yankees.mlb.com/stl/roster/40-man/	Derian Gonzalez	http://m.yankees.mlb.com/player/642524/derian-gonzalez
http://m.yankees.mlb.com/stl/roster/40-man/	John Brebbia	http://m.yankees.mlb.com/player/605154/john-brebbia
http://m.yankees.mlb.com/stl/roster/40-man/	Michael Wacha	http://m.yankees.mlb.com/player/608379/michael-wacha
http://m.yankees.mlb.com/stl/roster/40-man/	Tyler Lyons	http://m.yankees.mlb.com/player/544928/tyler-lyons
http://m.yankees.mlb.com/stl/roster/40-man/	Mike Mayers	http://m.yankees.mlb.com/player/594577/mike-mayers
http://m.yankees.mlb.com/stl/roster/40-man/	Magneuris Sierra	http://m.yankees.mlb.com/player/642423/magneuris-sierra
http://m.yankees.mlb.com/stl/roster/40-man/	Breyvic Valera	http://m.yankees.mlb.com/player/591971/breyvic-valera
http://m.yankees.mlb.com/stl/roster/40-man/	Harrison Bader	http://m.yankees.mlb.com/player/664056/harrison-bader
http://m.yankees.mlb.com/stl/roster/40-man/	Kolten Wong	http://m.yankees.mlb.com/player/543939/kolten-wong
http://m.yankees.mlb.com/stl/roster/40-man/	Sam Tuivailala	http://m.yankees.mlb.com/player/592815/sam-tuivailala
http://m.yankees.mlb.com/stl/roster/40-man/	Jack Flaherty	http://m.yankees.mlb.com/player/656427/jack-flaherty
http://m.yankees.mlb.com/stl/roster/40-man/	Luke Voit	http://m.yankees.mlb.com/player/572228/luke-voit
http://m.yankees.mlb.com/stl/roster/40-man/	Tyler O'Neill	http://m.yankees.mlb.com/player/641933/tyler-oneill
http://m.yankees.mlb.com/stl/roster/40-man/	Edmundo Sosa	http://m.yankees.mlb.com/player/624641/edmundo-sosa
http://m.yankees.mlb.com/stl/roster/40-man/	Alex Reyes	http://m.yankees.mlb.com/player/621052/alex-reyes
web-scraper-start-url	playerlink	playerlink-href
http://m.yankees.mlb.com/pit/roster/40-man/	Chad Kuhl	http://m.yankees.mlb.com/player/641771/chad-kuhl
http://m.yankees.mlb.com/pit/roster/40-man/	Sean Rodriguez	http://m.yankees.mlb.com/player/446481/sean-rodriguez
http://m.yankees.mlb.com/pit/roster/40-man/	Max Moroff	http://m.yankees.mlb.com/player/621559/max-moroff
http://m.yankees.mlb.com/pit/roster/40-man/	Felipe Rivero	http://m.yankees.mlb.com/player/553878/felipe-rivero
http://m.yankees.mlb.com/pit/roster/40-man/	Edgar Santana	http://m.yankees.mlb.com/player/650828/edgar-santana
http://m.yankees.mlb.com/pit/roster/40-man/	Adam Frazier	http://m.yankees.mlb.com/player/624428/adam-frazier
http://m.yankees.mlb.com/pit/roster/40-man/	Christopher Bostick	http://m.yankees.mlb.com/player/607471/christopher-bostick
http://m.yankees.mlb.com/pit/roster/40-man/	Starling Marte	http://m.yankees.mlb.com/player/516782/starling-marte
http://m.yankees.mlb.com/pit/roster/40-man/	Jordy Mercer	http://m.yankees.mlb.com/player/474568/jordy-mercer
http://m.yankees.mlb.com/pit/roster/40-man/	Tyler Glasnow	http://m.yankees.mlb.com/player/607192/tyler-glasnow
http://m.yankees.mlb.com/pit/roster/40-man/	Josh Bell	http://m.yankees.mlb.com/player/605137/josh-bell
http://m.yankees.mlb.com/pit/roster/40-man/	Sam Moll	http://m.yankees.mlb.com/player/594580/sam-moll
http://m.yankees.mlb.com/pit/roster/40-man/	Francisco Cervelli	http://m.yankees.mlb.com/player/465041/francisco-cervelli
http://m.yankees.mlb.com/pit/roster/40-man/	Jameson Taillon	http://m.yankees.mlb.com/player/592791/jameson-taillon
http://m.yankees.mlb.com/pit/roster/40-man/	Dario Agrazal	http://m.yankees.mlb.com/player/642607/dario-agrazal
http://m.yankees.mlb.com/pit/roster/40-man/	Josh Harrison	http://m.yankees.mlb.com/player/543281/josh-harrison
http://m.yankees.mlb.com/pit/roster/40-man/	Andrew McCutchen	http://m.yankees.mlb.com/player/457705/andrew-mccutchen
http://m.yankees.mlb.com/pit/roster/40-man/	Daniel Hudson	http://m.yankees.mlb.com/player/543339/daniel-hudson
http://m.yankees.mlb.com/pit/roster/40-man/	Jacob Stallings	http://m.yankees.mlb.com/player/607732/jacob-stallings
http://m.yankees.mlb.com/pit/roster/40-man/	Gregory Polanco	http://m.yankees.mlb.com/player/570256/gregory-polanco
http://m.yankees.mlb.com/pit/roster/40-man/	Jack Leathersich	http://m.yankees.mlb.com/player/605333/jack-leathersich
http://m.yankees.mlb.com/pit/roster/40-man/	Austin Meadows	http://m.yankees.mlb.com/player/640457/austin-meadows
http://m.yankees.mlb.com/pit/roster/40-man/	Steven Brault	http://m.yankees.mlb.com/player/643230/steven-brault
http://m.yankees.mlb.com/pit/roster/40-man/	David Freese	http://m.yankees.mlb.com/player/501896/david-freese
http://m.yankees.mlb.com/pit/roster/40-man/	George Kontos	http://m.yankees.mlb.com/player/502004/george-kontos
http://m.yankees.mlb.com/pit/roster/40-man/	Elias Diaz	http://m.yankees.mlb.com/player/553869/elias-diaz
http://m.yankees.mlb.com/pit/roster/40-man/	Trevor Williams	http://m.yankees.mlb.com/player/592866/trevor-williams
http://m.yankees.mlb.com/pit/roster/40-man/	Jordan Luplow	http://m.yankees.mlb.com/player/656669/jordan-luplow
http://m.yankees.mlb.com/pit/roster/40-man/	A.J. Schugel	http://m.yankees.mlb.com/player/519263/aj-schugel
http://m.yankees.mlb.com/pit/roster/40-man/	Nik Turley	http://m.yankees.mlb.com/player/543867/nik-turley
http://m.yankees.mlb.com/pit/roster/40-man/	Jose Osuna	http://m.yankees.mlb.com/player/591741/jose-osuna
http://m.yankees.mlb.com/pit/roster/40-man/	Dovydas Neverauskas	http://m.yankees.mlb.com/player/596720/dovydas-neverauskas
http://m.yankees.mlb.com/pit/roster/40-man/	Clay Holmes	http://m.yankees.mlb.com/player/605280/clay-holmes
http://m.yankees.mlb.com/pit/roster/40-man/	Johnny Barbato	http://m.yankees.mlb.com/player/592127/johnny-barbato
http://m.yankees.mlb.com/pit/roster/40-man/	Gerrit Cole	http://m.yankees.mlb.com/player/543037/gerrit-cole
http://m.yankees.mlb.com/pit/roster/40-man/	Ivan Nova	http://m.yankees.mlb.com/player/467100/ivan-nova
http://m.yankees.mlb.com/pit/roster/40-man/	Luis Escobar	http://m.yankees.mlb.com/player/650813/luis-escobar
http://m.yankees.mlb.com/pit/roster/40-man/	Nick Kingham	http://m.yankees.mlb.com/player/592468/nick-kingham
web-scraper-start-url	playerlink	playerlink-href
http://m.yankees.mlb.com/mil/roster/40-man/	Stephen Vogt	http://m.yankees.mlb.com/player/519390/stephen-vogt
http://m.yankees.mlb.com/mil/roster/40-man/	Jimmy Nelson	http://m.yankees.mlb.com/player/519076/jimmy-nelson
http://m.yankees.mlb.com/mil/roster/40-man/	Hernan Perez	http://m.yankees.mlb.com/player/541650/hernan-perez
http://m.yankees.mlb.com/mil/roster/40-man/	Jeremy Jeffress	http://m.yankees.mlb.com/player/502026/jeremy-jeffress
http://m.yankees.mlb.com/mil/roster/40-man/	Dylan Baker	http://m.yankees.mlb.com/player/621173/dylan-baker
http://m.yankees.mlb.com/mil/roster/40-man/	Jesus Aguilar	http://m.yankees.mlb.com/player/542583/jesus-aguilar
http://m.yankees.mlb.com/mil/roster/40-man/	Junior Guerra	http://m.yankees.mlb.com/player/448855/junior-guerra
http://m.yankees.mlb.com/mil/roster/40-man/	Eric Thames	http://m.yankees.mlb.com/player/519346/eric-thames
http://m.yankees.mlb.com/mil/roster/40-man/	Manny Pina	http://m.yankees.mlb.com/player/444489/manny-pina
http://m.yankees.mlb.com/mil/roster/40-man/	Jett Bandy	http://m.yankees.mlb.com/player/542908/jett-bandy
http://m.yankees.mlb.com/mil/roster/40-man/	Taylor Jungmann	http://m.yankees.mlb.com/player/543380/taylor-jungmann
http://m.yankees.mlb.com/mil/roster/40-man/	Aaron Wilkerson	http://m.yankees.mlb.com/player/658792/aaron-wilkerson
http://m.yankees.mlb.com/mil/roster/40-man/	Chase Anderson	http://m.yankees.mlb.com/player/502624/chase-anderson
http://m.yankees.mlb.com/mil/roster/40-man/	Adrian Houser	http://m.yankees.mlb.com/player/605288/adrian-houser
http://m.yankees.mlb.com/mil/roster/40-man/	Taylor Williams	http://m.yankees.mlb.com/player/592865/taylor-williams
http://m.yankees.mlb.com/mil/roster/40-man/	Brett Phillips	http://m.yankees.mlb.com/player/621433/brett-phillips
http://m.yankees.mlb.com/mil/roster/40-man/	Zach Davies	http://m.yankees.mlb.com/player/605200/zach-davies
http://m.yankees.mlb.com/mil/roster/40-man/	Tyler Webb	http://m.yankees.mlb.com/player/643778/tyler-webb
http://m.yankees.mlb.com/mil/roster/40-man/	Jared Hughes	http://m.yankees.mlb.com/player/453172/jared-hughes
http://m.yankees.mlb.com/mil/roster/40-man/	Josh Hader	http://m.yankees.mlb.com/player/623352/josh-hader
http://m.yankees.mlb.com/mil/roster/40-man/	Ryan Braun	http://m.yankees.mlb.com/player/460075/ryan-braun
http://m.yankees.mlb.com/mil/roster/40-man/	Jacob Barnes	http://m.yankees.mlb.com/player/606930/jacob-barnes
http://m.yankees.mlb.com/mil/roster/40-man/	Lewis Brinson	http://m.yankees.mlb.com/player/621446/lewis-brinson
http://m.yankees.mlb.com/mil/roster/40-man/	Corey Knebel	http://m.yankees.mlb.com/player/608349/corey-knebel
http://m.yankees.mlb.com/mil/roster/40-man/	Travis Shaw	http://m.yankees.mlb.com/player/543768/travis-shaw
http://m.yankees.mlb.com/mil/roster/40-man/	Mauricio Dubon	http://m.yankees.mlb.com/player/643289/mauricio-dubon
http://m.yankees.mlb.com/mil/roster/40-man/	Jorge Lopez	http://m.yankees.mlb.com/player/605347/jorge-lopez
http://m.yankees.mlb.com/mil/roster/40-man/	Freddy Peralta	http://m.yankees.mlb.com/player/642547/freddy-peralta
http://m.yankees.mlb.com/mil/roster/40-man/	Brent Suter	http://m.yankees.mlb.com/player/608718/brent-suter
http://m.yankees.mlb.com/mil/roster/40-man/	Domingo Santana	http://m.yankees.mlb.com/player/570267/domingo-santana
http://m.yankees.mlb.com/mil/roster/40-man/	Marcos Diplan	http://m.yankees.mlb.com/player/650959/marcos-diplan
http://m.yankees.mlb.com/mil/roster/40-man/	Keon Broxton	http://m.yankees.mlb.com/player/542979/keon-broxton
http://m.yankees.mlb.com/mil/roster/40-man/	Jacob Nottingham	http://m.yankees.mlb.com/player/641924/jacob-nottingham
http://m.yankees.mlb.com/mil/roster/40-man/	Eric Sogard	http://m.yankees.mlb.com/player/519299/eric-sogard
http://m.yankees.mlb.com/mil/roster/40-man/	Wei-Chung Wang	http://m.yankees.mlb.com/player/623913/wei-chung-wang
http://m.yankees.mlb.com/mil/roster/40-man/	Oliver Drake	http://m.yankees.mlb.com/player/543118/oliver-drake
http://m.yankees.mlb.com/mil/roster/40-man/	Andrew Susac	http://m.yankees.mlb.com/player/572180/andrew-susac
http://m.yankees.mlb.com/mil/roster/40-man/	Orlando Arcia	http://m.yankees.mlb.com/player/606115/orlando-arcia
http://m.yankees.mlb.com/mil/roster/40-man/	Jonathan Villar	http://m.yankees.mlb.com/player/542340/jonathan-villar
http://m.yankees.mlb.com/mil/roster/40-man/	Brandon Woodruff	http://m.yankees.mlb.com/player/605540/brandon-woodruff
web-scraper-start-url	playerlink	playerlink-href
http://m.yankees.mlb.com/cin/roster/40-man/	Anthony DeSclafani	http://m.yankees.mlb.com/player/543101/anthony-desclafani
http://m.yankees.mlb.com/cin/roster/40-man/	Zack Weiss	http://m.yankees.mlb.com/player/592848/zack-weiss
http://m.yankees.mlb.com/cin/roster/40-man/	Aristides Aquino	http://m.yankees.mlb.com/player/606157/aristides-aquino
http://m.yankees.mlb.com/cin/roster/40-man/	Cody Reed	http://m.yankees.mlb.com/player/642003/cody-reed
http://m.yankees.mlb.com/cin/roster/40-man/	Ariel Hernandez	http://m.yankees.mlb.com/player/554374/ariel-hernandez
http://m.yankees.mlb.com/cin/roster/40-man/	Tucker Barnhart	http://m.yankees.mlb.com/player/571466/tucker-barnhart
http://m.yankees.mlb.com/cin/roster/40-man/	Scott Schebler	http://m.yankees.mlb.com/player/594988/scott-schebler
http://m.yankees.mlb.com/cin/roster/40-man/	Brandon Finnegan	http://m.yankees.mlb.com/player/605232/brandon-finnegan
http://m.yankees.mlb.com/cin/roster/40-man/	Jose Siri	http://m.yankees.mlb.com/player/642350/jose-siri
http://m.yankees.mlb.com/cin/roster/40-man/	Devin Mesoraco	http://m.yankees.mlb.com/player/519023/devin-mesoraco
http://m.yankees.mlb.com/cin/roster/40-man/	Shed Long	http://m.yankees.mlb.com/player/643418/shed-long
http://m.yankees.mlb.com/cin/roster/40-man/	Jackson Stephens	http://m.yankees.mlb.com/player/623451/jackson-stephens
http://m.yankees.mlb.com/cin/roster/40-man/	Austin Brice	http://m.yankees.mlb.com/player/592169/austin-brice
http://m.yankees.mlb.com/cin/roster/40-man/	Jose Peraza	http://m.yankees.mlb.com/player/606299/jose-peraza
http://m.yankees.mlb.com/cin/roster/40-man/	Billy Hamilton	http://m.yankees.mlb.com/player/571740/billy-hamilton
http://m.yankees.mlb.com/cin/roster/40-man/	Kevin Shackelford	http://m.yankees.mlb.com/player/594992/kevin-shackelford
http://m.yankees.mlb.com/cin/roster/40-man/	Michael Lorenzen	http://m.yankees.mlb.com/player/547179/michael-lorenzen
http://m.yankees.mlb.com/cin/roster/40-man/	Scooter Gennett	http://m.yankees.mlb.com/player/571697/scooter-gennett
http://m.yankees.mlb.com/cin/roster/40-man/	Adam Duvall	http://m.yankees.mlb.com/player/594807/adam-duvall
http://m.yankees.mlb.com/cin/roster/40-man/	Jesus Reyes	http://m.yankees.mlb.com/player/660875/jesus-reyes
http://m.yankees.mlb.com/cin/roster/40-man/	Joey Votto	http://m.yankees.mlb.com/player/458015/joey-votto
http://m.yankees.mlb.com/cin/roster/40-man/	Jesse Winker	http://m.yankees.mlb.com/player/608385/jesse-winker
http://m.yankees.mlb.com/cin/roster/40-man/	Stuart Turner	http://m.yankees.mlb.com/player/642156/stuart-turner
http://m.yankees.mlb.com/cin/roster/40-man/	Sal Romano	http://m.yankees.mlb.com/player/607219/sal-romano
http://m.yankees.mlb.com/cin/roster/40-man/	Tim Adleman	http://m.yankees.mlb.com/player/534947/tim-adleman
http://m.yankees.mlb.com/cin/roster/40-man/	Homer Bailey	http://m.yankees.mlb.com/player/456701/homer-bailey
http://m.yankees.mlb.com/cin/roster/40-man/	Keury Mella	http://m.yankees.mlb.com/player/622492/keury-mella
http://m.yankees.mlb.com/cin/roster/40-man/	Jose Lopez	http://m.yankees.mlb.com/player/656661/jose-lopez
http://m.yankees.mlb.com/cin/roster/40-man/	Dilson Herrera	http://m.yankees.mlb.com/player/599096/dilson-herrera
http://m.yankees.mlb.com/cin/roster/40-man/	Tyler Mahle	http://m.yankees.mlb.com/player/641816/tyler-mahle
http://m.yankees.mlb.com/cin/roster/40-man/	Alex Blandino	http://m.yankees.mlb.com/player/607468/alex-blandino
http://m.yankees.mlb.com/cin/roster/40-man/	Phillip Ervin	http://m.yankees.mlb.com/player/640447/phillip-ervin
